SetID	P.value	N.Marker.All	N.Marker.Test	cMAC	cMAF	medANDav_Pheno	Carriers_AvPheno	nonCarriers_AvPheno	AvDiff_Pheno	Carriers_medianPheno	nonCarriers_medianPheno	medianDiff_Pheno	no_of_carriers	P_regression	BETA_noOfMutations	BETA_L95	BETA_U95	eff_estimate	eff_stdErr	chr	start	end	gene_type	strand	additional_info1	additional_info2	exome_wide_check
Gene460	0.258397874792276	10	7	31	0.005167	48_48.61	58.038	47.715	10.323	60.5	46	14.5	26	0.0940165975422232	7.995	-1.332	17.322	7.995	4.759	1	689000	690000	non_coding	-	info460	info460	NA
Gene137	0.258976678056626	10	9	23	0.003833	48_48.61	52.769	48.422	4.348	56	47	9	13	0.906419862374294	0.466	-7.302	8.235	0.466	3.964	1	204500	205500	protein_coding	+	info137	info137	NA
Gene112	0.259470349025036	10	9	42	0.007	48_48.61	58.7	47.889	10.811	60.5	47.5	13	20	0.504718206509962	1.728	-3.343	6.798	1.728	2.587	1	167000	168000	non_coding	-	info112	info112	NA
Gene1022	0.259676104628506	10	9	36	0.006	48_48.61	56.588	48.131	8.457	69	48	21	17	0.114130529448313	4.786	-1.134	10.706	4.786	3.02	1	1532000	1533000	non_coding	-	info1022	info1022	NA
Gene559	0.260870488166958	10	10	49	0.008167	48_48.61	52.333	48.372	3.961	52.5	47	5.5	18	0.469027716785607	1.746	-2.974	6.466	1.746	2.408	1	837500	838500	protein_coding	+	info559	info559	NA
Gene598	0.262104312800483	10	7	31	0.005167	48_48.61	28.545	49.374	-20.828	19	49	-30	11	0.00518088940762474	-7.131	-12.093	-2.169	-7.131	2.532	1	896000	897000	non_coding	-	info598	info598	NA
Gene585	0.262839974618837	10	10	43	0.007167	48_48.61	44.762	48.9	-4.138	42	48	-6	21	0.632381858805824	-1.42	-7.231	4.391	-1.42	2.965	1	876500	877500	protein_coding	+	info585	info585	NA
Gene1086	0.264234479932834	10	8	27	0.0045	48_48.61	55.55	48.114	7.436	59	47	12	20	0.850084660063835	-0.859	-9.755	8.037	-0.859	4.539	1	1628000	1629000	non_coding	-	info1086	info1086	NA
Gene471	0.264308054740963	10	5	25	0.004167	48_48.61	35.25	49.363	-14.113	25.5	49	-23.5	16	0.108597049692999	-6.728	-14.922	1.465	-6.728	4.181	1	705500	706500	protein_coding	+	info471	info471	NA
Gene47	0.264996235615114	10	6	22	0.003667	48_48.61	53.389	48.305	5.084	54	47.5	6.5	18	0.379991098394502	4.846	-5.956	15.647	4.846	5.511	1	69500	70500	protein_coding	+	info47	info47	NA
Gene1213	0.265178654277483	10	7	32	0.005333	48_48.61	57.136	47.935	9.201	58	47.5	10.5	22	0.493479288741378	2.892	-5.374	11.158	2.892	4.217	1	1818500	1819500	protein_coding	+	info1213	info1213	NA
Gene308	0.266183203153749	10	6	24	0.004	48_48.61	55.778	48.152	7.625	47.5	48	-0.5	18	0.270011448041139	5.556	-4.298	15.411	5.556	5.028	1	461000	462000	non_coding	-	info308	info308	NA
Gene105	0.266622622496099	10	10	47	0.007833	48_48.61	44.815	48.985	-4.171	40	48	-8	27	0.397355168606285	-2.535	-8.396	3.327	-2.535	2.991	1	156500	157500	protein_coding	+	info105	info105	NA
Gene715	0.268409477386681	10	8	31	0.005167	48_48.61	49.471	48.558	0.912	44	48	-4	17	0.374394970393174	3.306	-3.978	10.591	3.306	3.717	1	1071500	1072500	protein_coding	+	info715	info715	NA
Gene1254	0.269204342438713	10	6	22	0.003667	48_48.61	42.143	49.097	-6.954	36	49	-13	21	0.26847922424471	-6.895	-19.083	5.294	-6.895	6.219	1	1880000	1881000	non_coding	-	info1254	info1254	NA
Gene813	0.269810648011188	10	8	29	0.004833	48_48.61	50.533	48.509	2.025	50	48	2	15	0.248677335160619	3.774	-2.625	10.174	3.774	3.265	1	1218500	1219500	protein_coding	+	info813	info813	NA
Gene295	0.270350441067063	10	10	24	0.004	48_48.61	49.211	48.569	0.641	49	48	1	19	0.525365628662725	2.948	-6.138	12.034	2.948	4.636	1	441500	442500	protein_coding	+	info295	info295	NA
Gene330	0.270748243038616	10	7	28	0.004667	48_48.61	50.926	48.381	2.545	49	48	1	27	0.713434142576074	2.069	-8.961	13.099	2.069	5.628	1	494000	495000	non_coding	-	info330	info330	NA
Gene1387	0.271098659977176	10	9	35	0.005833	48_48.61	46.273	48.795	-2.522	46	48	-2	22	0.249140883151466	-4.479	-12.082	3.123	-4.479	3.879	1	2079500	2080500	protein_coding	+	info1387	info1387	NA
Gene489	0.272101345625499	10	6	32	0.005333	48_48.61	53	48.346	4.654	51	48	3	17	0.337986472656368	2.985	-3.111	9.08	2.985	3.11	1	732500	733500	protein_coding	+	info489	info489	NA
Gene195	0.272283599557883	10	8	32	0.005333	48_48.61	45.85	48.807	-2.957	40	48	-8	20	0.750104617405032	-1.202	-8.593	6.189	-1.202	3.771	1	291500	292500	protein_coding	+	info195	info195	NA
Gene425	0.273553072684787	10	5	20	0.003333	48_48.61	49.6	48.558	1.042	51	48	3	15	0.905343569790938	0.652	-10.091	11.396	0.652	5.481	1	636500	637500	protein_coding	+	info425	info425	NA
Gene834	0.275624401954724	10	10	41	0.006833	48_48.61	55.529	48.194	7.335	51	48	3	17	0.418105554877346	2.292	-3.249	7.833	2.292	2.827	1	1250000	1251000	non_coding	-	info834	info834	NA
Gene497	0.275630709375747	10	10	36	0.006	48_48.61	35.615	49.199	-13.583	33	49	-16	13	0.0643329290635652	-5.368	-11.034	0.298	-5.368	2.891	1	744500	745500	protein_coding	+	info497	info497	NA
Gene11	0.277640743045896	10	10	51	0.0085	48_48.61	46.75	48.93	-2.18	40.5	49	-8.5	44	0.679562012878856	-1.616	-9.274	6.043	-1.616	3.907	1	15500	16500	protein_coding	+	info11	info11	NA
Gene829	0.277858999543707	10	7	30	0.005	48_48.61	42.905	49.039	-6.135	39	48	-9	21	0.352604016599861	-4.084	-12.682	4.514	-4.084	4.387	1	1242500	1243500	protein_coding	+	info829	info829	NA
Gene760	0.278252771757293	10	10	49	0.008167	48_48.61	50.091	48.427	1.664	51	48	3	33	0.711398979179472	1.181	-5.067	7.429	1.181	3.188	1	1139000	1140000	non_coding	-	info760	info760	NA
Gene354	0.278978602682172	10	7	40	0.006667	48_48.61	32.8	49.739	-16.939	20	49	-29	20	0.0146193766069403	-7.492	-13.47	-1.514	-7.492	3.05	1	530000	531000	non_coding	-	info354	info354	NA
Gene12	0.279276565959912	10	9	31	0.005167	48_48.61	48.56	48.615	-0.055	56	48	8	25	0.810035543260959	-1.124	-10.279	8.031	-1.124	4.671	1	17000	18000	non_coding	-	info12	info12	NA
Gene114	0.279413012437921	10	6	32	0.005333	48_48.61	44.538	48.996	-4.458	40.5	49	-8.5	26	0.434501161835547	-3.594	-12.594	5.407	-3.594	4.592	1	170000	171000	non_coding	-	info114	info114	NA
Gene1369	0.280263389489037	10	5	18	0.003	48_48.61	48.786	48.601	0.184	45	48	-3	14	0.908487670606215	0.677	-10.857	12.211	0.677	5.885	1	2052500	2053500	protein_coding	+	info1369	info1369	NA
Gene461	0.280291608440712	10	8	25	0.004167	48_48.61	41.833	49.043	-7.209	35.5	48.5	-13	18	0.477005633300242	-3.387	-12.709	5.936	-3.387	4.757	1	690500	691500	protein_coding	+	info461	info461	NA
Gene232	0.281389694880678	10	6	23	0.003833	48_48.61	54.647	48.247	6.4	56	48	8	17	0.460621367791333	3.774	-6.238	13.786	3.774	5.108	1	347000	348000	non_coding	-	info232	info232	NA
Gene634	0.281495361348753	10	7	31	0.005167	48_48.61	48.455	48.622	-0.168	46	48	-2	22	0.656775944154135	1.901	-6.476	10.279	1.901	4.274	1	950000	951000	non_coding	-	info634	info634	NA
Gene1272	0.282439355757056	10	8	13	0.002167	48_48.61	61.857	48.294	13.564	79	48	31	7	0.133939380516273	8.563	-2.604	19.73	8.563	5.698	1	1907000	1908000	non_coding	-	info1272	info1272	NA
Gene162	0.283451518663164	10	9	21	0.0035	48_48.61	44.154	48.812	-4.658	45	48	-3	13	0.873908105907424	-0.706	-9.412	8.001	-0.706	4.442	1	242000	243000	non_coding	-	info162	info162	NA
Gene351	0.283907977652077	10	6	26	0.004333	48_48.61	48.045	48.655	-0.609	52	48	4	22	0.780449071404593	1.474	-8.883	11.831	1.474	5.284	1	525500	526500	protein_coding	+	info351	info351	NA
Gene1365	0.285497415103516	10	10	44	0.007333	48_48.61	49.222	48.549	0.673	51	48	3	27	0.69558410247989	-1.267	-7.608	5.074	-1.267	3.235	1	2046500	2047500	protein_coding	+	info1365	info1365	NA
Gene977	0.286809999307377	10	10	35	0.005833	48_48.61	60.333	47.862	12.472	63	46.5	16.5	18	0.0871246221976391	5.314	-0.754	11.381	5.314	3.096	1	1464500	1465500	protein_coding	+	info977	info977	NA
Gene548	0.286909280854684	10	4	18	0.003	48_48.61	59.286	48.087	11.198	69	46.5	22.5	14	0.12210253719437	9.144	-2.415	20.703	9.144	5.897	1	821000	822000	non_coding	-	info548	info548	NA
Gene671	0.287594832611477	10	8	34	0.005667	48_48.61	47.824	48.657	-0.834	54	48	6	17	0.271304115053992	-3.454	-9.596	2.688	-3.454	3.134	1	1005500	1006500	protein_coding	+	info671	info671	NA
Gene1259	0.288270471965902	10	10	32	0.005333	48_48.61	57.786	48.161	9.625	66	47	19	14	0.427190662012781	2.566	-3.759	8.89	2.566	3.227	1	1887500	1888500	protein_coding	+	info1259	info1259	NA
Gene1066	0.288294570611262	10	8	28	0.004667	48_48.61	36.889	49.358	-12.469	25.5	49	-23.5	18	0.0646616876710856	-7.415	-15.252	0.421	-7.415	3.998	1	1598000	1599000	non_coding	-	info1066	info1066	NA
Gene916	0.288500096196332	10	8	39	0.0065	48_48.61	35.4	49.066	-13.666	30	49	-19	10	0.294161877770223	-2.224	-6.373	1.924	-2.224	2.117	1	1373000	1374000	non_coding	-	info916	info916	NA
Gene288	0.289989016145118	10	10	40	0.006667	48_48.61	55.071	47.945	7.127	51	46	5	28	0.112395100771821	5.714	-1.319	12.747	5.714	3.589	1	431000	432000	non_coding	-	info288	info288	NA
Gene315	0.290046209604978	10	8	21	0.0035	48_48.61	48.118	48.64	-0.522	54	48	6	17	0.903632890397184	-0.653	-11.223	9.916	-0.653	5.393	1	471500	472500	protein_coding	+	info315	info315	NA
Gene1275	0.290146909594512	10	10	31	0.005167	48_48.61	49.095	48.573	0.522	46	48	-2	21	0.785650190249731	-1.069	-8.762	6.625	-1.069	3.926	1	1911500	1912500	protein_coding	+	info1275	info1275	NA
Gene1301	0.290736435826444	10	8	40	0.006667	48_48.61	39.219	49.731	-10.513	36.5	49	-12.5	32	0.0379964800562228	-8.598	-16.683	-0.513	-8.598	4.125	1	1950500	1951500	protein_coding	+	info1301	info1301	NA
Gene1167	0.291229692061086	10	10	33	0.0055	48_48.61	62.857	47.913	14.945	59.5	47	12.5	14	0.152972655658751	4.022	-1.48	9.525	4.022	2.807	1	1749500	1750500	protein_coding	+	info1167	info1167	NA
Gene1135	0.291638368944335	10	9	36	0.006	48_48.61	42.778	48.982	-6.204	42	48	-6	18	0.236441350749845	-3.623	-9.608	2.362	-3.623	3.054	1	1701500	1702500	protein_coding	+	info1135	info1135	NA
Gene1421	0.291685416574882	10	8	33	0.0055	48_48.61	42.625	49.13	-6.505	34.5	49	-14.5	24	0.297197028315575	-4.141	-11.913	3.631	-4.141	3.965	1	2130500	2131500	protein_coding	+	info1421	info1421	NA
Gene447	0.293748533909868	10	10	30	0.005	48_48.61	46.062	48.754	-2.691	45.5	48	-2.5	16	0.245057660268783	3.149	-2.15	8.447	3.149	2.703	1	669500	670500	protein_coding	+	info447	info447	NA
Gene1309	0.293914406418142	10	8	27	0.0045	48_48.61	59.333	47.678	11.656	66.5	47.5	19	24	0.0470797047732442	10.585	0.18	20.989	10.585	5.309	1	1962500	1963500	protein_coding	+	info1309	info1309	NA
Gene1384	0.294236532921797	10	8	21	0.0035	48_48.61	37.364	49.038	-11.674	34	49	-15	11	0.19134304486751	-5.361	-13.384	2.662	-5.361	4.094	1	2075000	2076000	non_coding	-	info1384	info1384	NA
Gene1129	0.294822029444583	10	8	30	0.005	48_48.61	47	48.731	-1.731	48	48	0	21	0.788259161377724	-1.176	-9.749	7.397	-1.176	4.374	1	1692500	1693500	protein_coding	+	info1129	info1129	NA
Gene1233	0.295695992706755	10	8	29	0.004833	48_48.61	48.348	48.632	-0.284	42	48	-6	23	0.890943040834272	-0.654	-10.001	8.692	-0.654	4.769	1	1848500	1849500	protein_coding	+	info1233	info1233	NA
Gene664	0.295774110921816	10	9	21	0.0035	48_48.61	50	48.547	1.453	45	48	-3	13	0.86437777371228	0.73	-7.639	9.099	0.73	4.27	1	995000	996000	non_coding	-	info664	info664	NA
Gene1175	0.297571184357961	10	9	17	0.002833	48_48.61	33.875	49.014	-15.139	39.5	48.5	-9	8	0.210854653325458	-5.582	-14.308	3.143	-5.582	4.452	1	1761500	1762500	protein_coding	+	info1175	info1175	NA
Gene932	0.298066262588322	10	8	31	0.005167	48_48.61	52.2	48.284	3.916	53	47	6	25	0.85735039140377	0.797	-7.882	9.475	0.797	4.428	1	1397000	1398000	non_coding	-	info932	info932	NA
Gene523	0.298083446596613	10	10	47	0.007833	48_48.61	50.837	48.237	2.6	56	48	8	43	0.748880942139925	1.364	-6.977	9.705	1.364	4.256	1	783500	784500	protein_coding	+	info523	info523	NA
Gene826	0.298812006475654	10	10	48	0.008	48_48.61	44.074	49.059	-4.985	40	49	-9	27	0.196736114392212	-3.941	-9.912	2.029	-3.941	3.046	1	1238000	1239000	non_coding	-	info826	info826	NA
Gene1182	0.299284741036134	10	5	19	0.003167	48_48.61	44.214	48.825	-4.611	41	48.5	-7.5	14	0.449352841069989	-4.217	-15.129	6.695	-4.217	5.567	1	1772000	1773000	non_coding	-	info1182	info1182	NA
Gene86	0.299381158260874	10	6	29	0.004833	48_48.61	40.467	49.039	-8.572	36	49	-13	15	0.0652062979366287	-6.714	-13.824	0.396	-6.714	3.628	1	128000	129000	non_coding	-	info86	info86	NA
Gene223	0.300503278167625	10	9	29	0.004833	48_48.61	44.381	48.928	-4.547	36	48	-12	21	0.442985272098798	-3.466	-12.31	5.377	-3.466	4.512	1	333500	334500	protein_coding	+	info223	info223	NA
Gene747	0.300951683540806	10	9	26	0.004333	48_48.61	44.286	48.935	-4.65	33	49	-16	21	0.236701139383619	-5.982	-15.869	3.906	-5.982	5.045	1	1119500	1120500	protein_coding	+	info747	info747	NA
Gene544	0.301565688950357	10	8	35	0.005833	48_48.61	45.238	48.864	-3.626	50	48	2	21	0.932516588332751	0.309	-6.84	7.458	0.309	3.647	1	815000	816000	non_coding	-	info544	info544	NA
Gene1265	0.303638648025187	10	10	45	0.0075	48_48.61	55.444	47.934	7.51	56	47	9	27	0.538329542070365	1.827	-3.986	7.64	1.827	2.966	1	1896500	1897500	protein_coding	+	info1265	info1265	NA
Gene766	0.306170215663536	10	10	23	0.003833	48_48.61	44.647	48.848	-4.201	36	49	-13	17	0.764231067661208	1.419	-7.843	10.68	1.419	4.725	1	1148000	1149000	non_coding	-	info766	info766	NA
Gene1256	0.307196438173518	10	7	16	0.002667	48_48.61	38.667	49.024	-10.358	32	48	-16	12	0.143073696374963	-8.922	-20.832	2.987	-8.922	6.076	1	1883000	1884000	non_coding	-	info1256	info1256	NA
Gene159	0.307922980469078	10	8	31	0.005167	48_48.61	44.476	48.921	-4.445	46	48	-2	21	0.662191776342595	-1.826	-10.007	6.356	-1.826	4.174	1	237500	238500	protein_coding	+	info159	info159	NA
Gene1206	0.308504174594222	10	3	20	0.003333	48_48.61	40.308	48.986	-8.678	40	48	-8	13	0.0710195231867008	-8.794	-18.307	0.719	-8.794	4.853	1	1808000	1809000	non_coding	-	info1206	info1206	NA
Gene674	0.308949867414266	10	9	23	0.003833	48_48.61	76.267	47.154	29.112	83	45	38	15	0.000188533196631372	17.324	8.346	26.302	17.324	4.581	1	1010000	1011000	non_coding	-	info674	info674	NA
Gene1014	0.309003748419959	10	10	58	0.009667	48_48.61	43.952	48.961	-5.008	39	49	-10	21	0.660417236530819	0.86	-2.972	4.691	0.86	1.955	1	1520000	1521000	non_coding	-	info1014	info1014	NA
Gene248	0.310403779146374	10	10	49	0.008167	48_48.61	55.917	47.614	8.303	51	46.5	4.5	36	0.555559374442038	1.954	-4.535	8.443	1.954	3.311	1	371000	372000	non_coding	-	info248	info248	NA
Gene143	0.310916343399817	10	9	39	0.0065	48_48.61	51.379	48.314	3.066	44	48	-4	29	0.624811170227244	1.96	-5.885	9.804	1.96	4.003	1	213500	214500	protein_coding	+	info143	info143	NA
Gene377	0.311555900044729	10	4	13	0.002167	48_48.61	50.154	48.54	1.614	53	48	5	13	0.900587359892711	1.041	-15.282	17.365	1.041	8.329	1	564500	565500	protein_coding	+	info377	info377	NA
Gene1277	0.312327651897614	10	8	48	0.008	48_48.61	56.5	47.861	8.639	59	46	13	26	0.33169949529398	2.557	-2.597	7.71	2.557	2.629	1	1914500	1915500	protein_coding	+	info1277	info1277	NA
Gene1399	0.312501212583341	10	8	21	0.0035	48_48.61	49.8	48.547	1.253	44	48	-4	15	0.515808606357173	-3.225	-12.94	6.49	-3.225	4.957	1	2097500	2098500	protein_coding	+	info1399	info1399	NA
Gene431	0.312749112136283	10	10	38	0.006333	48_48.61	33	49.665	-16.665	28	49	-21	19	0.109224529180072	-5.285	-11.732	1.163	-5.285	3.29	1	645500	646500	protein_coding	+	info431	info431	NA
Gene301	0.312805778776172	10	4	14	0.002333	48_48.61	40	48.938	-8.938	36	49	-13	11	0.176379792041019	-9.061	-22.166	4.043	-9.061	6.686	1	450500	451500	protein_coding	+	info301	info301	NA
Gene1427	0.313775645315936	10	8	31	0.005167	48_48.61	48.833	48.596	0.238	52	47.5	4.5	18	0.616441636662671	1.904	-5.537	9.344	1.904	3.796	1	2139500	2140500	protein_coding	+	info1427	info1427	NA
Gene1176	0.314058979627665	10	6	19	0.003167	48_48.61	43.765	48.901	-5.136	48	48	0	17	0.803677452880465	-1.559	-13.84	10.722	-1.559	6.266	1	1763000	1764000	non_coding	-	info1176	info1176	NA
Gene1327	0.314069914931131	10	7	28	0.004667	48_48.61	42.857	49.043	-6.186	32	49	-17	21	0.750535254675874	-1.493	-10.69	7.704	-1.493	4.692	1	1989500	1990500	protein_coding	+	info1327	info1327	NA
Gene257	0.314121213717744	10	10	31	0.005167	48_48.61	42.818	49.068	-6.25	41.5	49	-7.5	22	0.289960789000968	-4.35	-12.394	3.693	-4.35	4.104	1	384500	385500	protein_coding	+	info257	info257	NA
Gene536	0.314249608969925	10	5	25	0.004167	48_48.61	56.733	48.182	8.551	69	47	22	15	0.670283419462212	1.906	-6.859	10.67	1.906	4.472	1	803000	804000	non_coding	-	info536	info536	NA
Gene966	0.314806233447137	10	10	43	0.007167	48_48.61	41.44	49.262	-7.822	42	49	-7	25	0.456932862729219	-2.079	-7.548	3.391	-2.079	2.79	1	1448000	1449000	non_coding	-	info966	info966	NA
Gene878	0.315284480001503	10	9	30	0.005	48_48.61	46.167	48.766	-2.599	37	48	-11	18	0.649487389577948	-1.772	-9.405	5.861	-1.772	3.894	1	1316000	1317000	non_coding	-	info878	info878	NA
Gene211	0.315530071860983	10	9	32	0.005333	48_48.61	50.842	48.459	2.383	56	48	8	19	0.603345826930515	2.06	-5.703	9.824	2.06	3.961	1	315500	316500	protein_coding	+	info211	info211	NA
Gene443	0.315843475604233	10	10	49	0.008167	48_48.61	45.75	49.05	-3.3	51	47.5	3.5	40	0.559793263024045	-2.238	-9.749	5.274	-2.238	3.833	1	663500	664500	protein_coding	+	info443	info443	NA
Gene635	0.318315346906172	10	7	28	0.004667	48_48.61	49.571	48.538	1.034	48	48	0	21	0.63002987856627	2.271	-6.96	11.503	2.271	4.71	1	951500	952500	protein_coding	+	info635	info635	NA
Gene749	0.318655759453038	10	9	40	0.006667	48_48.61	50.559	48.361	2.198	48.5	47.5	1	34	0.788041301432302	1.154	-7.253	9.562	1.154	4.29	1	1122500	1123500	protein_coding	+	info749	info749	NA
Gene1229	0.319145691058363	10	10	31	0.005167	48_48.61	42.182	48.855	-6.673	31	48	-17	11	0.436730641476607	-2.362	-8.308	3.583	-2.362	3.033	1	1842500	1843500	protein_coding	+	info1229	info1229	NA
Gene642	0.319741302200744	10	9	44	0.007333	48_48.61	47.16	48.742	-1.582	45	48	-3	25	0.735914029001882	0.967	-4.649	6.583	0.967	2.865	1	962000	963000	non_coding	-	info642	info642	NA
Gene1307	0.319869180306522	10	5	16	0.002667	48_48.61	52.067	48.428	3.639	58	47	11	15	0.54206362341548	4.373	-9.669	18.416	4.373	7.165	1	1959500	1960500	protein_coding	+	info1307	info1307	NA
Gene943	0.320071467136892	10	9	41	0.006833	48_48.61	49.167	48.548	0.619	44	48	-4	30	0.880554438402764	0.554	-6.662	7.769	0.554	3.681	1	1413500	1414500	protein_coding	+	info943	info943	NA
Gene1013	0.320103959646447	10	10	25	0.004167	48_48.61	57.2	48.158	9.042	65	47	18	15	0.0769317858542169	6.354	-0.662	13.371	6.354	3.58	1	1518500	1519500	protein_coding	+	info1013	info1013	NA
Gene1436	0.320397110108763	10	9	37	0.006167	48_48.61	51.053	48.445	2.608	52	48	4	19	0.646682880399056	1.486	-4.86	7.831	1.486	3.238	1	2153000	2154000	non_coding	-	info1436	info1436	NA
Gene1095	0.320442286758732	10	9	49	0.008167	48_48.61	45.92	48.855	-2.935	44	48	-4	25	0.352710855033442	-2.698	-8.38	2.983	-2.698	2.899	1	1641500	1642500	protein_coding	+	info1095	info1095	NA
Gene848	0.3222342261814	10	7	24	0.004	48_48.61	55.231	48.31	6.921	60	48	12	13	0.73540283153988	1.35	-6.474	9.175	1.35	3.992	1	1271000	1272000	non_coding	-	info848	info848	NA
Gene151	0.324741228109792	10	9	31	0.005167	48_48.61	59.435	47.711	11.724	62	46	16	23	0.0179301843082029	10.254	1.811	18.697	10.254	4.308	1	225500	226500	protein_coding	+	info151	info151	NA
Gene480	0.325438520405771	10	9	26	0.004333	48_48.61	49.923	48.551	1.373	60	48	12	13	0.487460463559081	-2.315	-8.84	4.211	-2.315	3.329	1	719000	720000	non_coding	-	info480	info480	NA
Gene345	0.326626213439379	10	5	11	0.001833	48_48.61	67.667	48.021	19.646	79	47	32	9	0.0487202942572597	15.09	0.147	30.032	15.09	7.624	1	516500	517500	protein_coding	+	info345	info345	NA
Gene907	0.326737573253333	10	3	9	0.0015	48_48.61	60.286	48.331	11.955	69	48	21	7	0.250334128173253	9.455	-6.634	25.544	9.455	8.209	1	1359500	1360500	protein_coding	+	info907	info907	NA
Gene164	0.326772145827233	10	7	27	0.0045	48_48.61	51.522	48.368	3.154	55	48	7	23	0.561543892077203	3.009	-7.139	13.157	3.009	5.178	1	245000	246000	non_coding	-	info164	info164	NA
Gene476	0.327254615910383	10	10	36	0.006	48_48.61	48.565	48.614	-0.049	51	48	3	23	0.821117921831388	0.794	-6.086	7.675	0.794	3.511	1	713000	714000	non_coding	-	info476	info476	NA
Gene1430	0.328342563782071	10	8	35	0.005833	48_48.61	60.759	47.31	13.449	61	46	15	29	0.0303895110726349	9.696	0.961	18.432	9.696	4.457	1	2144000	2145000	non_coding	-	info1430	info1430	NA
Gene316	0.329277782900677	10	10	63	0.0105	48_48.61	55.457	47.37	8.086	56.5	44	12.5	46	0.222841032412102	3.735	-2.258	9.728	3.735	3.058	1	473000	474000	non_coding	-	info316	info316	NA
Gene775	0.329368784893628	10	4	25	0.004167	48_48.61	55.19	48.115	7.076	61	47	14	21	0.23804819262399	6.272	-4.125	16.669	6.272	5.305	1	1161500	1162500	protein_coding	+	info775	info775	NA
Gene993	0.330204285969491	10	9	36	0.006	48_48.61	56.167	47.953	8.214	64.5	47.5	17	24	0.100386622874238	6.272	-1.187	13.731	6.272	3.806	1	1488500	1489500	protein_coding	+	info993	info993	NA
Gene373	0.330223314827671	10	8	36	0.006	48_48.61	54.423	48.058	6.365	49.5	48	1.5	26	0.454716765324882	3.075	-4.976	11.126	3.075	4.108	1	558500	559500	protein_coding	+	info373	info373	NA
Gene1281	0.331286083776629	10	6	16	0.002667	48_48.61	36.5	49.203	-12.703	30	48.5	-18.5	14	0.235355932217078	-7.548	-19.989	4.893	-7.548	6.348	1	1920500	1921500	protein_coding	+	info1281	info1281	NA
Gene1315	0.331847806406971	10	8	38	0.006333	48_48.61	47.556	48.677	-1.122	49.5	48	1.5	18	0.996322082820315	0.014	-5.944	5.972	0.014	3.04	1	1971500	1972500	protein_coding	+	info1315	info1315	NA
Gene1334	0.332430241635677	10	7	29	0.004833	48_48.61	49.96	48.487	1.473	49	48	1	25	0.978393561445613	0.136	-9.692	9.964	0.136	5.014	1	2000000	2001000	non_coding	-	info1334	info1334	NA
Gene1031	0.332546031555985	10	9	37	0.006167	48_48.61	49.333	48.556	0.778	50	47	3	21	0.523195897180474	2.026	-4.186	8.238	2.026	3.17	1	1545500	1546500	protein_coding	+	info1031	info1031	NA
Gene572	0.333575499807201	10	9	34	0.005667	48_48.61	48.286	48.634	-0.349	49	48	1	21	0.728625796274321	-1.189	-7.897	5.52	-1.189	3.423	1	857000	858000	non_coding	-	info572	info572	NA
