SetID	P.value	N.Marker.All	N.Marker.Test	cMAC	cMAF	medANDav_Pheno	Carriers_AvPheno	nonCarriers_AvPheno	AvDiff_Pheno	Carriers_medianPheno	nonCarriers_medianPheno	medianDiff_Pheno	no_of_carriers	P_regression	BETA_noOfMutations	BETA_L95	BETA_U95	eff_estimate	eff_stdErr	chr	start	end	gene_type	strand	additional_info1	additional_info2	exome_wide_check
Gene1115	0.353850741865225	10	4	9	0.0015	48_48.61	43.111	48.78	-5.669	36	48	-12	9	0.674099545365324	-4.187	-23.679	15.306	-4.187	9.945	1	1671500	1672500	protein_coding	+	info1115	info1115	NA
Gene838	0.353907067814785	10	10	32	0.005333	48_48.61	55.818	48.336	7.483	51	48	3	11	0.924344376073481	-0.238	-5.14	4.665	-0.238	2.501	1	1256000	1257000	non_coding	-	info838	info838	NA
Gene175	0.355798107240665	10	9	30	0.005	48_48.61	49.211	48.569	0.641	42	48	-6	19	0.54547834280887	2.565	-5.742	10.872	2.565	4.238	1	261500	262500	protein_coding	+	info175	info175	NA
Gene63	0.355841669163898	10	7	25	0.004167	48_48.61	56.444	48.11	8.335	51	47.5	3.5	18	0.234448041570749	5.598	-3.611	14.808	5.598	4.699	1	93500	94500	protein_coding	+	info63	info63	NA
Gene1213	0.356158194727895	10	6	16	0.002667	48_48.61	38.571	49.101	-10.53	38.5	48.5	-10	14	0.252841917539298	-7.653	-20.746	5.439	-7.653	6.68	1	1818500	1819500	protein_coding	+	info1213	info1213	NA
Gene1282	0.357220109389066	10	10	33	0.0055	48_48.61	46.462	48.707	-2.246	44	48	-4	13	0.336884352774927	-2.446	-7.431	2.538	-2.446	2.543	1	1922000	1923000	non_coding	-	info1282	info1282	NA
Gene1155	0.357251964821929	10	6	23	0.003833	48_48.61	52.381	48.326	4.055	49	48	1	21	0.302081200721523	6.02	-5.394	17.434	6.02	5.824	1	1731500	1732500	protein_coding	+	info1155	info1155	NA
Gene1089	0.357475652242787	10	9	27	0.0045	48_48.61	49.526	48.548	0.978	48	48	0	19	0.692047451232367	-1.714	-10.189	6.76	-1.714	4.324	1	1632500	1633500	protein_coding	+	info1089	info1089	NA
Gene1106	0.358134094308343	10	10	41	0.006833	48_48.61	56.438	47.675	8.762	63.5	46	17.5	32	0.21471174567059	4.717	-2.718	12.153	4.717	3.794	1	1658000	1659000	non_coding	-	info1106	info1106	NA
Gene983	0.35819788055	10	9	34	0.005667	48_48.61	40.231	49.405	-9.174	30	49	-19	26	0.295393760169346	-4.551	-13.061	3.958	-4.551	4.342	1	1473500	1474500	protein_coding	+	info983	info983	NA
Gene519	0.358848274037958	10	10	35	0.005833	48_48.61	41.429	49.151	-7.722	39	48	-9	21	0.232730411558737	-4.385	-11.573	2.802	-4.385	3.667	1	777500	778500	protein_coding	+	info519	info519	NA
Gene994	0.360246640760848	10	9	32	0.005333	48_48.61	41.6	48.979	-7.379	44	49	-5	15	0.276019959878737	-3.765	-10.528	2.997	-3.765	3.45	1	1490000	1491000	non_coding	-	info994	info994	NA
Gene285	0.360743677685153	10	10	23	0.003833	48_48.61	32	49.242	-17.242	26	49	-23	11	0.263119499146248	-4.082	-11.219	3.054	-4.082	3.641	1	426500	427500	protein_coding	+	info285	info285	NA
Gene937	0.361139836914002	10	7	32	0.005333	48_48.61	58.143	47.892	10.25	65	47	18	21	0.253967167014021	4.321	-3.088	11.73	4.321	3.78	1	1404500	1405500	protein_coding	+	info937	info937	NA
Gene837	0.361346083796122	10	9	29	0.004833	48_48.61	54.941	48.23	6.711	50	47	3	17	0.246503659236313	4.542	-3.124	12.208	4.542	3.911	1	1254500	1255500	protein_coding	+	info837	info837	NA
Gene752	0.36146577202043	10	9	28	0.004667	48_48.61	52.136	48.331	3.805	50	47.5	2.5	22	0.539982718662399	2.885	-6.33	12.1	2.885	4.702	1	1127000	1128000	non_coding	-	info752	info752	NA
Gene763	0.362984159159021	10	9	32	0.005333	48_48.61	38.45	49.336	-10.886	36	49	-13	20	0.200311605491689	-4.683	-11.835	2.468	-4.683	3.649	1	1143500	1144500	protein_coding	+	info763	info763	NA
Gene877	0.363072688856818	10	10	45	0.0075	48_48.61	40.8	49.168	-8.368	32.5	49	-16.5	20	0.255848904663686	-3.043	-8.282	2.196	-3.043	2.673	1	1314500	1315500	protein_coding	+	info877	info877	NA
Gene1254	0.363692502553094	10	10	26	0.004333	48_48.61	51.375	48.454	2.921	52	48	4	16	0.389584166712566	3.595	-4.583	11.773	3.595	4.173	1	1880000	1881000	non_coding	-	info1254	info1254	NA
Gene445	0.363791835193026	10	10	45	0.0075	48_48.61	54.407	48.037	6.371	55	46	9	27	0.239309781614041	3.771	-2.497	10.039	3.771	3.198	1	666500	667500	protein_coding	+	info445	info445	NA
Gene782	0.364098942633064	10	7	21	0.0035	48_48.61	50.8	48.454	2.346	52	48	4	20	0.535612564357414	3.913	-8.454	16.281	3.913	6.31	1	1172000	1173000	non_coding	-	info782	info782	NA
Gene902	0.364586040228485	10	10	40	0.006667	48_48.61	44.391	48.96	-4.569	49	48	1	23	0.243865629262111	-3.611	-9.673	2.45	-3.611	3.093	1	1352000	1353000	non_coding	-	info902	info902	NA
Gene1002	0.36507569341279	10	10	39	0.0065	48_48.61	40.467	49.039	-8.572	37	48	-11	15	0.564787402479771	1.384	-3.322	6.09	1.384	2.401	1	1502000	1503000	non_coding	-	info1002	info1002	NA
Gene1297	0.365202353841144	10	10	38	0.006333	48_48.61	46.2	48.829	-2.629	33	48	-15	25	0.608701332979024	-1.843	-8.893	5.206	-1.843	3.597	1	1944500	1945500	protein_coding	+	info1297	info1297	NA
Gene839	0.365563547153593	10	10	45	0.0075	48_48.61	43.25	49.076	-5.826	37.5	49	-11.5	24	0.958442240394585	0.147	-5.38	5.674	0.147	2.82	1	1257500	1258500	protein_coding	+	info839	info839	NA
Gene998	0.365594881442586	10	9	26	0.004333	48_48.61	51.8	48.442	3.358	47	48	-1	15	0.72751057578042	-1.279	-8.467	5.909	-1.279	3.667	1	1496000	1497000	non_coding	-	info998	info998	NA
Gene987	0.365788145517498	10	9	29	0.004833	48_48.61	53.292	48.203	5.089	47	48	-1	24	0.240412896980264	5.579	-3.717	14.875	5.579	4.743	1	1479500	1480500	protein_coding	+	info987	info987	NA
Gene1286	0.366829997130599	10	8	23	0.003833	48_48.61	59.118	47.979	11.139	58	46	12	17	0.264780520513464	5.716	-4.311	15.743	5.716	5.116	1	1928000	1929000	non_coding	-	info1286	info1286	NA
Gene836	0.36749477310169	10	7	29	0.004833	48_48.61	50	48.521	1.479	54	47.5	6.5	18	0.635478126261287	-2.002	-10.269	6.266	-2.002	4.218	1	1253000	1254000	non_coding	-	info836	info836	NA
Gene431	0.368181014908957	10	8	34	0.005667	48_48.61	59	47.828	11.172	64	47	17	21	0.216640945408029	4.739	-2.763	12.241	4.739	3.827	1	645500	646500	protein_coding	+	info431	info431	NA
Gene870	0.368940547098537	10	8	32	0.005333	48_48.61	49.278	48.567	0.71	46	48	-2	18	0.713170525532242	-1.258	-7.962	5.445	-1.258	3.42	1	1304000	1305000	non_coding	-	info870	info870	NA
Gene903	0.37146958953688	10	10	37	0.006167	48_48.61	53.926	48.084	5.842	58	47	11	27	0.289721133833617	4.222	-3.58	12.025	4.222	3.981	1	1353500	1354500	protein_coding	+	info903	info903	NA
Gene35	0.37175150431299	10	9	33	0.0055	48_48.61	54.208	48.123	6.085	54.5	47.5	7	24	0.242466532856299	4.793	-3.228	12.813	4.793	4.092	1	51500	52500	protein_coding	+	info35	info35	NA
Gene127	0.372152266954922	10	10	35	0.005833	48_48.61	48.615	48.609	0.006	55.5	47.5	8	26	0.699070446072905	1.609	-6.543	9.762	1.609	4.159	1	189500	190500	protein_coding	+	info127	info127	NA
Gene466	0.3722758828222	10	8	34	0.005667	48_48.61	44.333	48.883	-4.55	44	48.5	-4.5	18	0.24357558565067	-4.035	-10.804	2.734	-4.035	3.453	1	698000	699000	non_coding	-	info466	info466	NA
Gene313	0.372317410091806	10	10	41	0.006833	48_48.61	56.778	48.089	8.689	54.5	46.5	8	18	0.271865699289694	2.909	-2.271	8.089	2.909	2.643	1	468500	469500	protein_coding	+	info313	info313	NA
Gene847	0.373557493436879	10	10	42	0.007	48_48.61	37.941	49.251	-11.31	33	49	-16	17	0.289666691158464	-2.677	-7.624	2.269	-2.677	2.524	1	1269500	1270500	protein_coding	+	info847	info847	NA
Gene1152	0.374927696095826	10	6	16	0.002667	48_48.61	54.154	48.359	5.795	62	48	14	13	0.260994605838224	6.852	-5.073	18.776	6.852	6.084	1	1727000	1728000	non_coding	-	info1152	info1152	NA
Gene426	0.375087106590009	10	8	27	0.0045	48_48.61	46.389	48.752	-2.363	43.5	48	-4.5	18	0.733415457879173	-1.499	-10.119	7.12	-1.499	4.398	1	638000	639000	non_coding	-	info426	info426	NA
Gene862	0.376603227044432	10	9	25	0.004167	48_48.61	36.529	49.336	-12.806	29	49	-20	17	0.22821094164703	-4.555	-11.948	2.838	-4.555	3.772	1	1292000	1293000	non_coding	-	info862	info862	NA
Gene59	0.376763871718306	10	4	4	0.000667	48_48.61	74	48.354	25.646	84	48	36	3	0.263173979637998	13.471	-10.08	37.022	13.471	12.016	1	87500	88500	protein_coding	+	info59	info59	NA
Gene403	0.377128420936553	10	5	8	0.001333	48_48.61	42.333	48.738	-6.405	39.5	48	-8.5	6	0.263614122928201	-8.901	-24.476	6.675	-8.901	7.947	1	603500	604500	protein_coding	+	info403	info403	NA
Gene8	0.377184830632031	10	9	41	0.006833	48_48.61	44.925	49.177	-4.252	44.5	49	-4.5	40	0.339414021739807	-4.586	-13.98	4.808	-4.586	4.793	1	11000	12000	non_coding	-	info8	info8	NA
Gene540	0.377363599392859	10	8	15	0.0025	48_48.61	55.25	48.333	6.917	55	48	7	12	0.245991511708442	7.299	-5.008	19.607	7.299	6.279	1	809000	810000	non_coding	-	info540	info540	NA
Gene1008	0.377962190652775	10	10	44	0.007333	48_48.61	44.667	49.148	-4.481	47.5	48	-0.5	36	0.217290851497499	-4.981	-12.876	2.915	-4.981	4.028	1	1511000	1512000	non_coding	-	info1008	info1008	NA
Gene64	0.379084677738678	10	10	34	0.005667	48_48.61	39.9	49.232	-9.332	32	48	-16	20	0.227957244210986	-4.224	-11.075	2.628	-4.224	3.496	1	95000	96000	non_coding	-	info64	info64	NA
Gene292	0.380923348393677	10	10	38	0.006333	48_48.61	39.522	49.365	-9.843	39	49	-10	23	0.242208049898761	-3.964	-10.594	2.666	-3.964	3.383	1	437000	438000	non_coding	-	info292	info292	NA
Gene422	0.381376727237625	10	10	38	0.006333	48_48.61	43.476	48.996	-5.52	45	48	-3	21	0.295510475567704	-3.513	-10.083	3.057	-3.513	3.352	1	632000	633000	non_coding	-	info422	info422	NA
Gene599	0.381932188224859	10	8	27	0.0045	48_48.61	55.647	48.187	7.46	78	48	30	17	0.377581074435566	3.574	-4.353	11.501	3.574	4.044	1	897500	898500	protein_coding	+	info599	info599	NA
Gene1237	0.383584051758229	10	6	26	0.004333	48_48.61	45.222	48.826	-3.604	33	48.5	-15.5	18	0.281701660620438	-5.01	-14.116	4.095	-5.01	4.646	1	1854500	1855500	protein_coding	+	info1237	info1237	NA
Gene721	0.384501809633611	10	10	40	0.006667	48_48.61	48.609	48.61	-0.001	44	48	-4	23	0.591623961194892	-1.76	-8.181	4.662	-1.76	3.276	1	1080500	1081500	protein_coding	+	info721	info721	NA
Gene834	0.38523717163049	10	10	29	0.004833	48_48.61	48.875	48.595	0.28	53	48	5	16	0.535090549278121	1.814	-3.911	7.539	1.814	2.921	1	1250000	1251000	non_coding	-	info834	info834	NA
Gene1162	0.385593076575209	10	9	32	0.005333	48_48.61	39.455	49.335	-9.88	32.5	49	-16.5	22	0.292893006529116	-4.123	-11.793	3.546	-4.123	3.913	1	1742000	1743000	non_coding	-	info1162	info1162	NA
Gene185	0.386368400840832	10	10	52	0.008667	48_48.61	60.619	47.706	12.913	76	48	28	21	0.300954701576971	2.209	-1.969	6.387	2.209	2.132	1	276500	277500	protein_coding	+	info185	info185	NA
Gene607	0.386398203837645	10	10	34	0.005667	48_48.61	45.056	48.837	-3.781	45.5	48	-2.5	18	0.835129870539944	0.667	-5.606	6.94	0.667	3.201	1	909500	910500	protein_coding	+	info607	info607	NA
Gene452	0.38814866585465	10	9	25	0.004167	48_48.61	57.15	48	9.15	62	46.5	15.5	20	0.529595634296838	3.209	-6.784	13.201	3.209	5.098	1	677000	678000	non_coding	-	info452	info452	NA
Gene1209	0.388574356940278	10	9	36	0.006	48_48.61	38	49.091	-11.091	40	49	-9	13	0.329261918743612	-2.04	-6.131	2.051	-2.04	2.087	1	1812500	1813500	protein_coding	+	info1209	info1209	NA
Gene618	0.390434426596122	10	5	14	0.002333	48_48.61	60.9	48.186	12.714	62.5	47.5	15	10	0.255029429593386	7.225	-5.192	19.642	7.225	6.335	1	926000	927000	non_coding	-	info618	info618	NA
Gene346	0.391596135386699	10	9	28	0.004667	48_48.61	51.682	48.367	3.315	48.5	48	0.5	22	0.280934789264092	5.195	-4.231	14.622	5.195	4.81	1	518000	519000	non_coding	-	info346	info346	NA
Gene1271	0.393888629047394	10	7	30	0.005	48_48.61	45.842	48.797	-2.955	40	48	-8	19	0.334982122488079	-3.674	-11.132	3.783	-3.674	3.805	1	1905500	1906500	protein_coding	+	info1271	info1271	NA
Gene240	0.395988596009502	10	10	44	0.007333	48_48.61	38.857	49.087	-10.23	43	48.5	-5.5	14	0.257264465559758	-2.76	-7.525	2.006	-2.76	2.431	1	359000	360000	non_coding	-	info240	info240	NA
Gene591	0.396154552959797	10	9	36	0.006	48_48.61	52.407	48.234	4.173	54	47	7	27	0.303770874291139	4.313	-3.892	12.517	4.313	4.186	1	885500	886500	protein_coding	+	info591	info591	NA
Gene1239	0.396747608137014	10	10	27	0.0045	48_48.61	49.875	48.539	1.336	44	48	-4	16	0.279547596762887	4.09	-3.31	11.49	4.09	3.775	1	1857500	1858500	protein_coding	+	info1239	info1239	NA
Gene1232	0.397276596128461	10	6	21	0.0035	48_48.61	54.429	48.325	6.103	53.5	48	5.5	14	0.259648129343221	5.713	-4.201	15.627	5.713	5.058	1	1847000	1848000	non_coding	-	info1232	info1232	NA
Gene1186	0.397870924269928	10	9	32	0.005333	48_48.61	48.588	48.611	-0.023	44	48	-4	17	0.814568628831401	-0.875	-8.177	6.428	-0.875	3.726	1	1778000	1779000	non_coding	-	info1186	info1186	NA
Gene1110	0.39817854152216	10	9	33	0.0055	48_48.61	51.261	48.39	2.871	49	48	1	23	0.994130929829337	-0.03	-8.106	8.046	-0.03	4.121	1	1664000	1665000	non_coding	-	info1110	info1110	NA
Gene1011	0.398191935883659	10	10	28	0.004667	48_48.61	51.4	48.514	2.886	53	48	5	10	0.639461540873103	-1.421	-7.363	4.52	-1.421	3.031	1	1515500	1516500	protein_coding	+	info1011	info1011	NA
Gene277	0.398192096365485	10	8	30	0.005	48_48.61	53.533	48.351	5.182	49	48	1	15	0.575956794576272	2.083	-5.209	9.375	2.083	3.721	1	414500	415500	protein_coding	+	info277	info277	NA
Gene279	0.399391978531218	10	9	20	0.003333	48_48.61	53.812	48.317	5.496	52.5	47	5.5	16	0.290004950973775	5.806	-4.929	16.541	5.806	5.477	1	417500	418500	protein_coding	+	info279	info279	NA
Gene860	0.399594030814167	10	9	31	0.005167	48_48.61	47.25	48.707	-1.457	39.5	48	-8.5	20	0.691031090002696	1.484	-5.825	8.792	1.484	3.729	1	1289000	1290000	non_coding	-	info860	info860	NA
Gene284	0.400608190423392	10	6	9	0.0015	48_48.61	40.667	48.772	-8.105	30.5	48.5	-18	6	0.84958034758853	-1.448	-16.403	13.506	-1.448	7.63	1	425000	426000	non_coding	-	info284	info284	NA
Gene516	0.400875617156566	10	10	33	0.0055	48_48.61	41.45	49.121	-7.671	29.5	49	-19.5	20	0.394436883767661	-3.165	-10.438	4.109	-3.165	3.711	1	773000	774000	non_coding	-	info516	info516	NA
Gene1184	0.401477417698503	10	10	26	0.004333	48_48.61	46.692	48.697	-2.005	40	48	-8	13	0.291506129421896	-3.945	-11.263	3.372	-3.945	3.734	1	1775000	1776000	non_coding	-	info1184	info1184	NA
Gene905	0.401796551098231	10	10	40	0.006667	48_48.61	51.389	48.433	2.956	49.5	48	1.5	18	0.37231015157306	2.19	-2.614	6.994	2.19	2.451	1	1356500	1357500	protein_coding	+	info905	info905	NA
Gene1284	0.402738139500706	10	8	34	0.005667	48_48.61	53.654	48.131	5.522	55.5	47	8.5	26	0.248420628479863	5.003	-3.476	13.483	5.003	4.326	1	1925000	1926000	non_coding	-	info1284	info1284	NA
Gene708	0.403060544431445	10	9	22	0.003667	48_48.61	55	48.297	6.703	62.5	48	14.5	14	0.260999163970052	5.221	-3.865	14.306	5.221	4.636	1	1061000	1062000	non_coding	-	info708	info708	NA
Gene1222	0.403479690603248	10	10	28	0.004667	48_48.61	58.818	47.802	11.016	60	47.5	12.5	22	0.243476902041134	5.098	-3.452	13.649	5.098	4.362	1	1832000	1833000	non_coding	-	info1222	info1222	NA
Gene579	0.403548617664349	10	10	34	0.005667	48_48.61	46.333	48.755	-2.422	33.5	48	-14.5	18	0.55744889221067	1.928	-4.507	8.364	1.928	3.283	1	867500	868500	protein_coding	+	info579	info579	NA
Gene1302	0.404179623122135	10	10	53	0.008833	48_48.61	44.333	48.982	-4.649	44.5	48.5	-4	24	0.617360100476967	-1.352	-6.649	3.946	-1.352	2.703	1	1952000	1953000	non_coding	-	info1302	info1302	NA
Gene722	0.40420966844993	10	10	38	0.006333	48_48.61	54.423	48.058	6.365	51	47.5	3.5	26	0.259690500162922	4.417	-3.249	12.084	4.417	3.912	1	1082000	1083000	non_coding	-	info722	info722	NA
Gene321	0.404585338419978	10	7	17	0.002833	48_48.61	42.867	48.912	-6.046	42	49	-7	15	0.674849030720228	-2.798	-15.858	10.262	-2.798	6.663	1	480500	481500	protein_coding	+	info321	info321	NA
Gene391	0.405355263106478	10	10	45	0.0075	48_48.61	55.591	48.058	7.533	56.5	47.5	9	22	0.275419868314281	3.275	-2.6	9.151	3.275	2.998	1	585500	586500	protein_coding	+	info391	info391	NA
Gene767	0.405501347673566	10	8	33	0.0055	48_48.61	37.765	49.261	-11.497	31	49	-18	17	0.291544770179109	-3.658	-10.443	3.127	-3.658	3.462	1	1149500	1150500	protein_coding	+	info767	info767	NA
Gene268	0.406810192413427	10	10	34	0.005667	48_48.61	53.389	48.305	5.084	56.5	47.5	9	18	0.492788345943721	2.168	-4.02	8.356	2.168	3.157	1	401000	402000	non_coding	-	info268	info268	NA
Gene929	0.407543798018601	10	6	17	0.002833	48_48.61	53.75	48.396	5.354	42.5	48	-5.5	12	0.831313721616616	1.225	-10.038	12.488	1.225	5.746	1	1392500	1393500	protein_coding	+	info929	info929	NA
Gene62	0.40930716237428	10	10	32	0.005333	48_48.61	51.04	48.389	2.651	50	47	3	25	0.679933991239921	-1.758	-10.102	6.586	-1.758	4.257	1	92000	93000	non_coding	-	info62	info62	NA
Gene650	0.409910322398429	10	10	33	0.0055	48_48.61	41.045	49.209	-8.163	31.5	49	-17.5	22	0.226205237006993	-5.016	-13.122	3.091	-5.016	4.136	1	974000	975000	non_coding	-	info650	info650	NA
Gene803	0.410081382192127	10	10	40	0.006667	48_48.61	47.96	48.669	-0.709	44	48	-4	25	0.808363331237069	0.851	-6.018	7.72	0.851	3.505	1	1203500	1204500	protein_coding	+	info803	info803	NA
Gene1128	0.410349601623318	10	10	26	0.004333	48_48.61	44.091	48.968	-4.877	41.5	48.5	-7	22	0.277104946045057	-5.757	-16.12	4.606	-5.757	5.287	1	1691000	1692000	non_coding	-	info1128	info1128	NA
Gene635	0.410397502647985	10	7	35	0.005833	48_48.61	48.882	48.594	0.289	48	48	0	17	0.325809937077027	2.837	-2.813	8.487	2.837	2.883	1	951500	952500	protein_coding	+	info635	info635	NA
Gene549	0.410818865454345	10	9	34	0.005667	48_48.61	41.739	49.181	-7.441	45	48	-3	23	0.978484693656801	0.093	-6.661	6.847	0.093	3.446	1	822500	823500	protein_coding	+	info549	info549	NA
Gene200	0.412168539517241	10	10	33	0.0055	48_48.61	38.889	49.23	-10.342	38.5	49	-10.5	18	0.268604946088892	-3.312	-9.168	2.544	-3.312	2.988	1	299000	300000	non_coding	-	info200	info200	NA
Gene1173	0.412290960336525	10	10	48	0.008	48_48.61	45.893	48.89	-2.997	50	48	2	28	0.82516959917598	-0.645	-6.366	5.075	-0.645	2.919	1	1758500	1759500	protein_coding	+	info1173	info1173	NA
Gene97	0.412957370002181	10	5	21	0.0035	48_48.61	39.667	48.887	-9.22	31	48	-17	9	0.302925916701445	-4.152	-12.038	3.734	-4.152	4.024	1	144500	145500	protein_coding	+	info97	info97	NA
Gene98	0.413090935814538	10	10	34	0.005667	48_48.61	56.348	47.968	8.38	50	47	3	23	0.292625494873318	4.067	-3.494	11.629	4.067	3.858	1	146000	147000	non_coding	-	info98	info98	NA
Gene1315	0.413439134846302	10	9	22	0.003667	48_48.61	44	48.736	-4.736	40.5	48.5	-8	8	0.470745071863824	-2.231	-8.287	3.824	-2.231	3.09	1	1971500	1972500	protein_coding	+	info1315	info1315	NA
Gene219	0.413935352407855	10	10	37	0.006167	48_48.61	43.045	49.05	-6.005	40.5	48	-7.5	22	0.276449018698245	-3.229	-9.033	2.575	-3.229	2.961	1	327500	328500	protein_coding	+	info219	info219	NA
Gene1197	0.414050380660171	10	6	16	0.002667	48_48.61	57.812	48.092	9.721	61.5	47	14.5	16	0.236838465936406	9.005	-5.884	23.893	9.005	7.597	1	1794500	1795500	protein_coding	+	info1197	info1197	NA
Gene244	0.415169688912023	10	9	19	0.003167	48_48.61	60.417	48.118	12.299	61	47	14	12	0.286875388758785	4.763	-3.986	13.512	4.763	4.464	1	365000	366000	non_coding	-	info244	info244	NA
Gene343	0.415373567206233	10	9	23	0.003833	48_48.61	55.933	48.225	7.709	53	48	5	15	0.273641467017384	5.362	-4.22	14.943	5.362	4.888	1	513500	514500	protein_coding	+	info343	info343	NA
Gene1153	0.415974586595241	10	4	18	0.003	48_48.61	49.583	48.569	1.014	61.5	48	13.5	12	0.636843811818245	-2.592	-13.341	8.157	-2.592	5.484	1	1728500	1729500	protein_coding	+	info1153	info1153	NA
Gene756	0.416665722656839	10	10	20	0.003333	48_48.61	39.6	49.084	-9.484	28	48	-20	15	0.261022278544351	-5.438	-14.903	4.026	-5.438	4.829	1	1133000	1134000	non_coding	-	info756	info756	NA
Gene504	0.416908746275792	10	10	27	0.0045	48_48.61	57.636	47.896	9.741	62.5	47	15.5	22	0.557134148089378	2.778	-6.485	12.041	2.778	4.726	1	755000	756000	non_coding	-	info504	info504	NA
Gene28	0.41788573607393	10	10	38	0.006333	48_48.61	46.522	48.783	-2.262	36	49	-13	23	0.619921836232147	1.578	-4.653	7.809	1.578	3.179	1	41000	42000	non_coding	-	info28	info28	NA
Gene295	0.418065345000637	10	10	28	0.004667	48_48.61	42.625	48.947	-6.322	40.5	48.5	-8	16	0.273845709734572	-4.392	-12.244	3.46	-4.392	4.006	1	441500	442500	protein_coding	+	info295	info295	NA
Gene145	0.419359328653981	10	8	29	0.004833	48_48.61	43.933	48.856	-4.923	46	48	-2	15	0.309344975792175	-3.656	-10.694	3.381	-3.656	3.591	1	216500	217500	protein_coding	+	info145	info145	NA
Gene369	0.42022647864836	10	10	47	0.007833	48_48.61	56.304	47.971	8.333	58	47	11	23	0.308938894949522	2.894	-2.671	8.458	2.894	2.839	1	552500	553500	protein_coding	+	info369	info369	NA
Gene562	0.421957129413457	10	10	27	0.0045	48_48.61	52.417	48.451	3.965	58	47.5	10.5	12	0.958940990959349	0.18	-6.652	7.011	0.18	3.486	1	842000	843000	non_coding	-	info562	info562	NA
Gene372	0.422226917667143	10	10	31	0.005167	48_48.61	48.368	48.626	-0.258	49	48	1	19	0.414926829010889	-2.943	-10.008	4.122	-2.943	3.605	1	557000	558000	non_coding	-	info372	info372	NA
Gene194	0.422787471527328	10	7	14	0.002333	48_48.61	53.889	48.447	5.442	57	48	9	9	0.312872907740176	5.884	-5.524	17.293	5.884	5.821	1	290000	291000	non_coding	-	info194	info194	NA
Gene469	0.425868917027084	10	9	31	0.005167	48_48.61	50.292	48.464	1.828	46.5	48	-1.5	24	0.905042285327196	-0.509	-8.857	7.84	-0.509	4.259	1	702500	703500	protein_coding	+	info469	info469	NA
Gene162	0.427339474548312	10	9	24	0.004	48_48.61	50.118	48.519	1.598	50	48	2	17	0.876787638510735	-0.702	-9.574	8.17	-0.702	4.527	1	242000	243000	non_coding	-	info162	info162	NA
Gene405	0.42767292799974	10	6	23	0.003833	48_48.61	44.933	48.804	-3.87	39	48	-9	15	0.417458518514451	-3.896	-13.299	5.508	-3.896	4.798	1	606500	607500	protein_coding	+	info405	info405	NA
Gene610	0.429039484120667	10	9	23	0.003833	48_48.61	55.5	48.118	7.382	66	47	19	20	0.971460613073409	-0.195	-10.869	10.479	-0.195	5.446	1	914000	915000	non_coding	-	info610	info610	NA
Gene1014	0.429482643177679	10	10	26	0.004333	48_48.61	48.071	48.636	-0.565	47.5	48	-0.5	14	0.937397745523601	-0.315	-8.167	7.537	-0.315	4.006	1	1520000	1521000	non_coding	-	info1014	info1014	NA
